"age","sex","mx","location","sex_age_cat"
12,"female",0.0001383700013837,"Western Australia","female_12"
13,"male",0.000196425063838146,"Western Australia","male_13"
13,"female",0.00018491124260355,"Western Australia","female_13"
14,"male",0.000142737709263677,"Western Australia","male_14"
14,"female",4.36014824504033e-05,"Western Australia","female_14"
15,"male",6.21851874883403e-05,"Western Australia","male_15"
15,"female",0.00011121491169536,"Western Australia","female_15"
16,"male",0.000431248248053992,"Western Australia","male_16"
16,"female",0.000156620575468743,"Western Australia","female_16"
17,"male",0.000471112253201422,"Western Australia","male_17"
17,"female",0.000270837565170289,"Western Australia","female_17"
18,"male",0.000594213589050078,"Western Australia","male_18"
18,"female",0.000263939293962389,"Western Australia","female_18"
19,"male",0.000740607297984347,"Western Australia","male_19"
19,"female",0.000254971953085161,"Western Australia","female_19"
2,"male",0.0001474600014746,"Western Australia","male_2"
2,"female",0.000256653241727869,"Western Australia","female_2"
20,"male",0.000682500682500682,"Western Australia","male_20"
20,"female",0.000312675880182603,"Western Australia","female_20"
21,"male",0.000740134782439328,"Western Australia","male_21"
21,"female",0.000145769559151205,"Western Australia","female_21"
22,"male",0.000867904877625412,"Western Australia","male_22"
22,"female",0.000203252032520325,"Western Australia","female_22"
23,"male",0.000890918202572526,"Western Australia","male_23"
23,"female",0.00029820480706149,"Western Australia","female_23"
24,"male",0.000612844499720615,"Western Australia","male_24"
24,"female",0.000267676188291079,"Western Australia","female_24"
25,"male",0.000776159275103337,"Western Australia","male_25"
25,"female",0.000297220983801456,"Western Australia","female_25"
26,"male",0.000942592491888266,"Western Australia","male_26"
26,"female",0.000433557337957945,"Western Australia","female_26"
27,"male",0.000702901224805384,"Western Australia","male_27"
27,"female",0.000374571917808219,"Western Australia","female_27"
28,"male",0.00093451592075305,"Western Australia","male_28"
28,"female",0.000321521643483264,"Western Australia","female_28"
29,"male",0.000792432271804269,"Western Australia","male_29"
29,"female",0.000296706557214914,"Western Australia","female_29"
3,"male",0.00012554252304602,"Western Australia","male_3"
3,"female",0.000173450508788159,"Western Australia","female_3"
30,"male",0.00119856828555479,"Western Australia","male_30"
30,"female",0.000407637496127444,"Western Australia","female_30"
31,"male",0.000684195093343759,"Western Australia","male_31"
31,"female",0.000339509166747502,"Western Australia","female_31"
32,"male",0.000804181745074387,"Western Australia","male_32"
32,"female",0.000401007330414,"Western Australia","female_32"
33,"male",0.00104746940913203,"Western Australia","male_33"
33,"female",0.000446336059171409,"Western Australia","female_33"
34,"male",0.000918318028032866,"Western Australia","male_34"
34,"female",0.000419652656724127,"Western Australia","female_34"
35,"male",0.00125670646237131,"Western Australia","male_35"
35,"female",0.000423570043823208,"Western Australia","female_35"
36,"male",0.00129689070453588,"Western Australia","male_36"
36,"female",0.000429383009644603,"Western Australia","female_36"
37,"male",0.00117088184129533,"Western Australia","male_37"
37,"female",0.000615479304508386,"Western Australia","female_37"
38,"male",0.00112117291936179,"Western Australia","male_38"
38,"female",0.000733598826241878,"Western Australia","female_38"
39,"male",0.00130982917644491,"Western Australia","male_39"
39,"female",0.000822007891275756,"Western Australia","female_39"
4,"male",0.00012870722783018,"Western Australia","male_4"
4,"female",5.8896283644502e-05,"Western Australia","female_4"
40,"male",0.00159140268104546,"Western Australia","male_40"
40,"female",0.00102186797465767,"Western Australia","female_40"
41,"male",0.00169195087639253,"Western Australia","male_41"
41,"female",0.000851623891921186,"Western Australia","female_41"
42,"male",0.00154652129366506,"Western Australia","male_42"
42,"female",0.00101098473801886,"Western Australia","female_42"
43,"male",0.00138754252912889,"Western Australia","male_43"
43,"female",0.00114534195251684,"Western Australia","female_43"
44,"male",0.00170772891242613,"Western Australia","male_44"
44,"female",0.00107396966035709,"Western Australia","female_44"
45,"male",0.00198367717070959,"Western Australia","male_45"
45,"female",0.00115233924867481,"Western Australia","female_45"
46,"male",0.00230972283326001,"Western Australia","male_46"
46,"female",0.00124167513263348,"Western Australia","female_46"
47,"male",0.00253713198372007,"Western Australia","male_47"
47,"female",0.00134271443149471,"Western Australia","female_47"
48,"male",0.00248795444590451,"Western Australia","male_48"
48,"female",0.00161923368006055,"Western Australia","female_48"
49,"male",0.00250864087412198,"Western Australia","male_49"
49,"female",0.00182756801567564,"Western Australia","female_49"
5,"male",3.72044570939599e-05,"Western Australia","male_5"
5,"female",7.75915580384854e-05,"Western Australia","female_5"
50,"male",0.00241899189918992,"Western Australia","male_50"
50,"female",0.00128459431378105,"Western Australia","female_50"
51,"male",0.0032479036258415,"Western Australia","male_51"
51,"female",0.00158324922321835,"Western Australia","female_51"
52,"male",0.00328198932850096,"Western Australia","male_52"
52,"female",0.00196423870562744,"Western Australia","female_52"
53,"male",0.00326540484973091,"Western Australia","male_53"
53,"female",0.00210585996031264,"Western Australia","female_53"
54,"male",0.00349806792759813,"Western Australia","male_54"
54,"female",0.00206160562697065,"Western Australia","female_54"
55,"male",0.00413445982383606,"Western Australia","male_55"
55,"female",0.00225508391706081,"Western Australia","female_55"
56,"male",0.00430596256204772,"Western Australia","male_56"
56,"female",0.00246987351857385,"Western Australia","female_56"
57,"male",0.00448155196758549,"Western Australia","male_57"
57,"female",0.00315955766192733,"Western Australia","female_57"
58,"male",0.00535500144729769,"Western Australia","male_58"
58,"female",0.00297928782777268,"Western Australia","female_58"
59,"male",0.00489340145293065,"Western Australia","male_59"
59,"female",0.00320613566354435,"Western Australia","female_59"
6,"male",0.000183513176246054,"Western Australia","male_6"
6,"female",7.75780143907217e-05,"Western Australia","female_6"
60,"male",0.00552141775759195,"Western Australia","male_60"
60,"female",0.00362529941088885,"Western Australia","female_60"
61,"male",0.00626937650706166,"Western Australia","male_61"
61,"female",0.0039632177765903,"Western Australia","female_61"
62,"male",0.0069798151292209,"Western Australia","male_62"
62,"female",0.00482892779494221,"Western Australia","female_62"
63,"male",0.00772666052314454,"Western Australia","male_63"
63,"female",0.00423244108899565,"Western Australia","female_63"
64,"male",0.00846722774802346,"Western Australia","male_64"
64,"female",0.0049595405899243,"Western Australia","female_64"
65,"male",0.00922276525303484,"Western Australia","male_65"
65,"female",0.00512021371326803,"Western Australia","female_65"
66,"male",0.00914854345558141,"Western Australia","male_66"
66,"female",0.00533070587640847,"Western Australia","female_66"
67,"male",0.0105811448362377,"Western Australia","male_67"
67,"female",0.00589159465828751,"Western Australia","female_67"
68,"male",0.0117737888438525,"Western Australia","male_68"
68,"female",0.00666666666666667,"Western Australia","female_68"
69,"male",0.013247900251104,"Western Australia","male_69"
69,"female",0.00739940139674094,"Western Australia","female_69"
7,"male",0.000112000896007168,"Western Australia","male_7"
7,"female",0.000136284874325877,"Western Australia","female_7"
70,"male",0.0137711549329288,"Western Australia","male_70"
70,"female",0.00767694063926941,"Western Australia","female_70"
71,"male",0.0147832771568801,"Western Australia","male_71"
71,"female",0.00893694327238631,"Western Australia","female_71"
72,"male",0.0155634010002942,"Western Australia","male_72"
72,"female",0.00962288686605982,"Western Australia","female_72"
73,"male",0.0207589285714286,"Western Australia","male_73"
73,"female",0.0109039363210119,"Western Australia","female_73"
74,"male",0.020440438065868,"Western Australia","male_74"
74,"female",0.0131822386679001,"Western Australia","female_74"
75,"male",0.0229171837511376,"Western Australia","male_75"
75,"female",0.015120604824193,"Western Australia","female_75"
76,"male",0.0264784179501806,"Western Australia","male_76"
76,"female",0.0173345842827146,"Western Australia","female_76"
77,"male",0.0254289652550026,"Western Australia","male_77"
77,"female",0.0183244885925523,"Western Australia","female_77"
78,"male",0.0321642241615896,"Western Australia","male_78"
78,"female",0.0222778350262525,"Western Australia","female_78"
79,"male",0.0368196985387182,"Western Australia","male_79"
79,"female",0.0261518661518662,"Western Australia","female_79"
8,"male",0.000165389492254259,"Western Australia","male_8"
8,"female",1.92778516762092e-05,"Western Australia","female_8"
80,"male",0.0403413012108664,"Western Australia","male_80"
80,"female",0.0272485480106389,"Western Australia","female_80"
81,"male",0.0450024010427386,"Western Australia","male_81"
81,"female",0.028296943231441,"Western Australia","female_81"
82,"male",0.0548436308161709,"Western Australia","male_82"
82,"female",0.0380407124681934,"Western Australia","female_82"
83,"male",0.0609597924773022,"Western Australia","male_83"
83,"female",0.039325454419794,"Western Australia","female_83"
84,"male",0.0655165912518854,"Western Australia","male_84"
84,"female",0.047208352246936,"Western Australia","female_84"
85,"male",0.0815372334359676,"Western Australia","male_85"
85,"female",0.0536340852130326,"Western Australia","female_85"
86,"male",0.0861678004535147,"Western Australia","male_86"
86,"female",0.065601420328451,"Western Australia","female_86"
87,"male",0.107975104935591,"Western Australia","male_87"
87,"female",0.0787610619469027,"Western Australia","female_87"
88,"male",0.107205067300079,"Western Australia","male_88"
88,"female",0.0857142857142857,"Western Australia","female_88"
89,"male",0.123176361957525,"Western Australia","male_89"
89,"female",0.0968248219244235,"Western Australia","female_89"
9,"male",5.52944429084877e-05,"Western Australia","male_9"
9,"female",0,"Western Australia","female_9"
90,"male",0.149134790528233,"Western Australia","male_90"
90,"female",0.120418848167539,"Western Australia","female_90"
91,"male",0.177935943060498,"Western Australia","male_91"
91,"female",0.130791505791506,"Western Australia","female_91"
92,"male",0.191426459719143,"Western Australia","male_92"
92,"female",0.154704944178628,"Western Australia","female_92"
93,"male",0.202721088435374,"Western Australia","male_93"
93,"female",0.154308154308154,"Western Australia","female_93"
94,"male",0.249049429657795,"Western Australia","male_94"
94,"female",0.206906906906907,"Western Australia","female_94"
95,"male",0.240073868882733,"Western Australia","male_95"
95,"female",0.223371647509579,"Western Australia","female_95"
96,"male",0.287749287749288,"Western Australia","male_96"
96,"female",0.264296754250386,"Western Australia","female_96"
97,"male",0.313840155945419,"Western Australia","male_97"
97,"female",0.289699570815451,"Western Australia","female_97"
98,"male",0.314984709480122,"Western Australia","male_98"
98,"female",0.289728682170543,"Western Australia","female_98"
99,"male",0.274261603375527,"Western Australia","male_99"
99,"female",0.310502283105023,"Western Australia","female_99"
100,"male",0.274261603375527,"Western Australia","male_100"
100,"female",0.310502283105023,"Western Australia","female_100"
