"year","age","sex","join_variable","rate","age_cohort","location","assumption"
2052,85,"female","2052_85",0.0527786074453704,52,"Tasmania","high"
2053,86,"female","2053_86",0.0602065842063335,52,"Tasmania","high"
2054,87,"female","2054_87",0.0685358330877709,52,"Tasmania","high"
2055,88,"female","2055_88",0.0779074888765255,52,"Tasmania","high"
2056,89,"female","2056_89",0.0884159993735708,52,"Tasmania","high"
2057,90,"female","2057_90",0.100052406407527,52,"Tasmania","high"
2058,91,"female","2058_91",0.107329118752671,52,"Tasmania","high"
2059,92,"female","2059_92",0.121952967751113,52,"Tasmania","high"
2060,93,"female","2060_93",0.131031662412184,52,"Tasmania","high"
2061,94,"female","2061_94",0.146020486267627,52,"Tasmania","high"
2062,95,"female","2062_95",0.176438893635799,52,"Tasmania","high"
2063,96,"female","2063_96",0.194944896955531,52,"Tasmania","high"
2064,97,"female","2064_97",0.213886530051533,52,"Tasmania","high"
2065,98,"female","2065_98",0.233585377931635,52,"Tasmania","high"
2066,99,"female","2066_99",0.24855110691544,52,"Tasmania","high"
2067,100,"female","2066_100",0.268206295951124,52,"Tasmania","high"
2019,57,"female","2019_57",0.00407830499187078,57,"Tasmania","high"
2020,58,"female","2020_58",0.00435948877745286,57,"Tasmania","high"
2021,59,"female","2021_59",0.0046307051846944,57,"Tasmania","high"
2022,60,"female","2022_60",0.00492209365279684,57,"Tasmania","high"
2023,61,"female","2023_61",0.00519346271135418,57,"Tasmania","high"
2024,62,"female","2024_62",0.00549507028197987,57,"Tasmania","high"
2025,63,"female","2025_63",0.00581688532156485,57,"Tasmania","high"
2026,64,"female","2026_64",0.006168989145529,57,"Tasmania","high"
2027,65,"female","2027_65",0.00656147950184641,57,"Tasmania","high"
2028,66,"female","2028_66",0.00706489772212172,57,"Tasmania","high"
2029,67,"female","2029_67",0.00762902716449116,57,"Tasmania","high"
2030,68,"female","2030_68",0.00826405341846232,57,"Tasmania","high"
2031,69,"female","2031_69",0.00901047265828191,57,"Tasmania","high"
2032,70,"female","2032_70",0.00987863342349023,57,"Tasmania","high"
2033,71,"female","2033_71",0.0108587433348759,57,"Tasmania","high"
2034,72,"female","2034_72",0.0119814922655864,57,"Tasmania","high"
2035,73,"female","2035_73",0.0132878943269354,57,"Tasmania","high"
2036,74,"female","2036_74",0.0148091156537082,57,"Tasmania","high"
2037,75,"female","2037_75",0.0164749700938793,57,"Tasmania","high"
2038,76,"female","2038_76",0.0183472868180593,57,"Tasmania","high"
2039,77,"female","2039_77",0.0204680486398636,57,"Tasmania","high"
2040,78,"female","2040_78",0.0229104515831061,57,"Tasmania","high"
2041,79,"female","2041_79",0.0257691918939626,57,"Tasmania","high"
2042,80,"female","2042_80",0.0291507854917006,57,"Tasmania","high"
2043,81,"female","2043_81",0.0331328816609455,57,"Tasmania","high"
2044,82,"female","2044_82",0.0378264855404567,57,"Tasmania","high"
2045,83,"female","2045_83",0.0432729122334669,57,"Tasmania","high"
2046,84,"female","2046_84",0.0495684669684939,57,"Tasmania","high"
2047,85,"female","2047_85",0.0567290942460894,57,"Tasmania","high"
2048,86,"female","2048_86",0.0647092023694505,57,"Tasmania","high"
2049,87,"female","2049_87",0.0736680689253365,57,"Tasmania","high"
2050,88,"female","2050_88",0.0837294955315316,57,"Tasmania","high"
2051,89,"female","2051_89",0.0950252204091101,57,"Tasmania","high"
2052,90,"female","2052_90",0.107540668242123,57,"Tasmania","high"
2053,91,"female","2053_91",0.115365959140779,57,"Tasmania","high"
2054,92,"female","2054_92",0.131088664230558,57,"Tasmania","high"
2055,93,"female","2055_93",0.14084953358813,57,"Tasmania","high"
2056,94,"female","2056_94",0.156981349060541,57,"Tasmania","high"
2057,95,"female","2057_95",0.189708775227972,57,"Tasmania","high"
2058,96,"female","2058_96",0.209622869084481,57,"Tasmania","high"
2059,97,"female","2059_97",0.230004534121011,57,"Tasmania","high"
2060,98,"female","2060_98",0.251208719582553,57,"Tasmania","high"
2061,99,"female","2061_99",0.267343641011864,57,"Tasmania","high"
2062,100,"female","2062_100",0.284327704639207,57,"Tasmania","high"
2019,62,"female","2019_62",0.00575653711237958,62,"Tasmania","high"
2020,63,"female","2020_63",0.00612874243317684,62,"Tasmania","high"
2021,64,"female","2021_64",0.00650108634235997,62,"Tasmania","high"
2022,65,"female","2022_65",0.0069440542344316,62,"Tasmania","high"
2023,66,"female","2023_66",0.00748796496590362,62,"Tasmania","high"
2024,67,"female","2024_67",0.00810273870318591,62,"Tasmania","high"
2025,68,"female","2025_68",0.00878850603307935,62,"Tasmania","high"
2026,69,"female","2026_69",0.00957570103568208,62,"Tasmania","high"
2027,70,"female","2027_70",0.0104847736422769,62,"Tasmania","high"
2028,71,"female","2028_71",0.011526171838623,62,"Tasmania","high"
2029,72,"female","2029_72",0.0127003085782322,62,"Tasmania","high"
2030,73,"female","2030_73",0.0140786406095595,62,"Tasmania","high"
2031,74,"female","2031_74",0.0156823274021072,62,"Tasmania","high"
2032,75,"female","2032_75",0.0174819222165149,62,"Tasmania","high"
2033,76,"female","2033_76",0.0195090703882254,62,"Tasmania","high"
2034,77,"female","2034_77",0.0218264738928044,62,"Tasmania","high"
2035,78,"female","2035_78",0.0245283760779259,62,"Tasmania","high"
2036,79,"female","2036_79",0.0277001306422786,62,"Tasmania","high"
2037,80,"female","2037_80",0.0313358803098529,62,"Tasmania","high"
2038,81,"female","2038_81",0.0356168150025429,62,"Tasmania","high"
2039,82,"female","2039_82",0.0406553417409343,62,"Tasmania","high"
2040,83,"female","2040_83",0.0465152537414688,62,"Tasmania","high"
2041,84,"female","2041_84",0.0532742024594949,62,"Tasmania","high"
2042,85,"female","2042_85",0.0609715569914836,62,"Tasmania","high"
2043,86,"female","2043_86",0.0695537430317085,62,"Tasmania","high"
2044,87,"female","2044_87",0.0791839098792835,62,"Tasmania","high"
2045,88,"female","2045_88",0.090001296894138,62,"Tasmania","high"
2046,89,"female","2046_89",0.102143473668704,62,"Tasmania","high"
2047,90,"female","2047_90",0.115601666572827,62,"Tasmania","high"
2048,91,"female","2048_91",0.124011140097509,62,"Tasmania","high"
2049,92,"female","2049_92",0.14091861105854,62,"Tasmania","high"
2050,93,"female","2050_93",0.151416088898237,62,"Tasmania","high"
2051,94,"female","2051_94",0.168761905796209,62,"Tasmania","high"
2052,95,"female","2052_95",0.203978382053199,62,"Tasmania","high"
2053,96,"female","2053_96",0.225421143058268,62,"Tasmania","high"
2054,97,"female","2054_97",0.247359402573328,62,"Tasmania","high"
2055,98,"female","2055_98",0.270208953740683,62,"Tasmania","high"
2056,99,"female","2056_99",0.287588743473732,62,"Tasmania","high"
2057,100,"female","2057_100",0.305900355484419,62,"Tasmania","high"
2019,67,"female","2019_67",0.00862710670051867,67,"Tasmania","high"
2020,68,"female","2020_68",0.00939398564186911,67,"Tasmania","high"
2021,69,"female","2021_69",0.0101917599948381,67,"Tasmania","high"
2022,70,"female","2022_70",0.0111519525113906,67,"Tasmania","high"
2023,71,"female","2023_71",0.0122345376683425,67,"Tasmania","high"
2024,72,"female","2024_72",0.0134703187479904,67,"Tasmania","high"
2025,73,"female","2025_73",0.014920763010573,67,"Tasmania","high"
2026,74,"female","2026_74",0.0165868036043989,67,"Tasmania","high"
2027,75,"female","2027_75",0.0184898893138447,67,"Tasmania","high"
2028,76,"female","2028_76",0.0206109539041243,67,"Tasmania","high"
2029,77,"female","2029_77",0.0230230071575398,67,"Tasmania","high"
2030,78,"female","2030_78",0.0258307600345215,67,"Tasmania","high"
2031,79,"female","2031_79",0.0291096031465661,67,"Tasmania","high"
2032,80,"female","2032_80",0.0330088468069926,67,"Tasmania","high"
2033,81,"female","2033_81",0.0376499474519057,67,"Tasmania","high"
2034,82,"female","2034_82",0.0431789365939718,67,"Tasmania","high"
2035,83,"female","2035_83",0.0496630450191007,67,"Tasmania","high"
2036,84,"female","2036_84",0.0572584188402819,67,"Tasmania","high"
2037,85,"female","2037_85",0.0655310134952106,67,"Tasmania","high"
2038,86,"female","2038_86",0.0747558743046911,67,"Tasmania","high"
2039,87,"female","2039_87",0.0851004766504662,67,"Tasmania","high"
2040,88,"female","2040_88",0.0967311889597719,67,"Tasmania","high"
2041,89,"female","2041_89",0.109792544827754,67,"Tasmania","high"
2042,90,"female","2042_90",0.124260217380685,67,"Tasmania","high"
2043,91,"female","2043_91",0.13330284731442,67,"Tasmania","high"
2044,92,"female","2044_92",0.151485900175114,67,"Tasmania","high"
2045,93,"female","2045_93",0.162777786527777,67,"Tasmania","high"
2046,94,"female","2046_94",0.181437947291838,67,"Tasmania","high"
2047,95,"female","2047_95",0.219338300473231,67,"Tasmania","high"
2048,96,"female","2048_96",0.242428312726077,67,"Tasmania","high"
2049,97,"female","2049_97",0.266064100427314,67,"Tasmania","high"
2050,98,"female","2050_98",0.290673208107809,67,"Tasmania","high"
2051,99,"female","2051_99",0.309423377770375,67,"Tasmania","high"
2052,100,"female","2052_100",0.32917095595974,67,"Tasmania","high"
2019,72,"female","2019_72",0.0143220730075564,72,"Tasmania","high"
2020,73,"female","2020_73",0.0158753491582902,72,"Tasmania","high"
2021,74,"female","2021_74",0.0175836909573165,72,"Tasmania","high"
2022,75,"female","2022_75",0.0195702542968764,72,"Tasmania","high"
2023,76,"female","2023_76",0.0217855920719223,72,"Tasmania","high"
2024,77,"female","2024_77",0.0243029385231735,72,"Tasmania","high"
2025,78,"female","2025_78",0.027196494688472,72,"Tasmania","high"
2026,79,"female","2026_79",0.0305726159770642,72,"Tasmania","high"
2027,80,"female","2027_80",0.0345914447696191,72,"Tasmania","high"
2028,81,"female","2028_81",0.0393647235222767,72,"Tasmania","high"
2029,82,"female","2029_82",0.04502874717626,72,"Tasmania","high"
2030,83,"female","2030_83",0.0516617833238918,72,"Tasmania","high"
2031,84,"female","2031_84",0.0593891353442567,72,"Tasmania","high"
2032,85,"female","2032_85",0.0683109611834969,72,"Tasmania","high"
2033,86,"female","2033_86",0.078415698637522,72,"Tasmania","high"
2034,87,"female","2034_87",0.0899356485068766,72,"Tasmania","high"
2035,88,"female","2035_88",0.103074242284787,72,"Tasmania","high"
2036,89,"female","2036_89",0.11801806327321,72,"Tasmania","high"
2037,90,"female","2037_90",0.133577107955167,72,"Tasmania","high"
2038,91,"female","2038_91",0.143304710573971,72,"Tasmania","high"
2039,92,"female","2039_92",0.162860164182296,72,"Tasmania","high"
2040,93,"female","2040_93",0.17500836349973,72,"Tasmania","high"
2041,94,"female","2041_94",0.195090736872175,72,"Tasmania","high"
2042,95,"female","2042_95",0.235874243793028,72,"Tasmania","high"
2043,96,"female","2043_96",0.260741581729528,72,"Tasmania","high"
2044,97,"female","2044_97",0.286216480290171,72,"Tasmania","high"
2045,98,"female","2045_98",0.312740085125966,72,"Tasmania","high"
2046,99,"female","2046_99",0.332958417321416,72,"Tasmania","high"
2047,100,"female","2047_100",0.354263567929903,72,"Tasmania","high"
2019,77,"female","2019_77",0.0256973671872587,77,"Tasmania","high"
2020,78,"female","2020_78",0.0287596216714246,77,"Tasmania","high"
2021,79,"female","2021_79",0.0321616868083961,77,"Tasmania","high"
2022,80,"female","2022_80",0.036290610101038,77,"Tasmania","high"
2023,81,"female","2023_81",0.0411762239187478,77,"Tasmania","high"
2024,82,"female","2024_82",0.0469658292807447,77,"Tasmania","high"
2025,83,"female","2025_83",0.0537278344240628,77,"Tasmania","high"
2026,84,"female","2026_84",0.0615988462189574,77,"Tasmania","high"
2027,85,"female","2027_85",0.0706478115737484,77,"Tasmania","high"
2028,86,"female","2028_86",0.0809280995172413,77,"Tasmania","high"
2029,87,"female","2029_87",0.0926636848634193,77,"Tasmania","high"
2030,88,"female","2030_88",0.106071879728372,77,"Tasmania","high"
2031,89,"female","2031_89",0.121354405412176,77,"Tasmania","high"
2032,90,"female","2032_90",0.13853819146384,77,"Tasmania","high"
2033,91,"female","2033_91",0.154877610644121,77,"Tasmania","high"
2034,92,"female","2034_92",0.171630905985836,77,"Tasmania","high"
2035,93,"female","2035_93",0.188210864774187,77,"Tasmania","high"
2036,94,"female","2036_94",0.209770865582167,77,"Tasmania","high"
2037,95,"female","2037_95",0.253692969053308,77,"Tasmania","high"
2038,96,"female","2038_96",0.280468155433586,77,"Tasmania","high"
2039,97,"female","2039_97",0.30792559692884,77,"Tasmania","high"
2040,98,"female","2040_98",0.336550239663371,77,"Tasmania","high"
2041,99,"female","2041_99",0.358362080639522,77,"Tasmania","high"
2042,100,"female","2042_100",0.381362913682739,77,"Tasmania","high"
2019,82,"female","2019_82",0.0490852076904914,82,"Tasmania","high"
2020,83,"female","2020_83",0.0560731206307943,82,"Tasmania","high"
2021,84,"female","2021_84",0.0639520264925171,82,"Tasmania","high"
2022,85,"female","2022_85",0.073119230350808,82,"Tasmania","high"
2023,86,"female","2023_86",0.0835446657103447,82,"Tasmania","high"
2024,87,"female","2024_87",0.0954871954706735,82,"Tasmania","high"
2025,88,"female","2025_88",0.109145447260798,82,"Tasmania","high"
2026,89,"female","2026_89",0.124758558142813,82,"Tasmania","high"
2027,90,"female","2027_90",0.142381871393941,82,"Tasmania","high"
2028,91,"female","2028_91",0.162460107698399,82,"Tasmania","high"
2029,92,"female","2029_92",0.179342000084962,82,"Tasmania","high"
2030,93,"female","2030_93",0.200379626715658,82,"Tasmania","high"
2031,94,"female","2031_94",0.227490485557907,82,"Tasmania","high"
2032,95,"female","2032_95",0.258705964215264,82,"Tasmania","high"
2033,96,"female","2033_96",0.289350129552478,82,"Tasmania","high"
2034,97,"female","2034_97",0.321997502866901,82,"Tasmania","high"
2035,98,"female","2035_98",0.357017859870538,82,"Tasmania","high"
2036,99,"female","2036_99",0.385780134791766,82,"Tasmania","high"
2037,100,"female","2037_100",0.410648518800319,82,"Tasmania","high"
2019,87,"female","2019_87",0.0985283525718647,87,"Tasmania","high"
2020,88,"female","2020_88",0.112575369120904,87,"Tasmania","high"
2021,89,"female","2021_89",0.128356235452142,87,"Tasmania","high"
2022,90,"female","2022_90",0.146414018455536,87,"Tasmania","high"
2023,91,"female","2023_91",0.16672777427183,87,"Tasmania","high"
2024,92,"female","2024_92",0.189454938975166,87,"Tasmania","high"
2025,93,"female","2025_93",0.206163531279525,87,"Tasmania","high"
2026,94,"female","2026_94",0.230319235063305,87,"Tasmania","high"
2027,95,"female","2027_95",0.27279345995803,87,"Tasmania","high"
2028,96,"female","2028_96",0.301456505873621,87,"Tasmania","high"
2029,97,"female","2029_97",0.322563414309965,87,"Tasmania","high"
2030,98,"female","2030_98",0.361256853443844,87,"Tasmania","high"
2031,99,"female","2031_99",0.38622146054146,87,"Tasmania","high"
2032,100,"female","2032_100",0.417335280678652,87,"Tasmania","high"
2019,92,"female","2019_92",0.19397317401443,92,"Tasmania","high"
2020,93,"female","2020_93",0.219288491614715,92,"Tasmania","high"
2021,94,"female","2021_94",0.233269647613219,92,"Tasmania","high"
2022,95,"female","2022_95",0.277771346343266,92,"Tasmania","high"
2023,96,"female","2023_96",0.310159473768716,92,"Tasmania","high"
2024,97,"female","2024_97",0.323129646190137,92,"Tasmania","high"
2025,98,"female","2025_98",0.377417155363007,92,"Tasmania","high"
2026,99,"female","2026_99",0.386648260650959,92,"Tasmania","high"
2027,100,"female","2027_100",0.438970186665563,92,"Tasmania","high"
2019,97,"female","2019_97",0.332135653206086,97,"Tasmania","high"
2020,98,"female","2020_98",0.3778839883474,97,"Tasmania","high"
2021,99,"female","2021_99",0.411131129734791,97,"Tasmania","high"
2022,100,"female","2022_100",0.445147127646877,97,"Tasmania","high"
2019,17,"female","2019_17",0.000220024203549917,17,"Tasmania","medium"
2020,18,"female","2020_18",0.000230026454056319,17,"Tasmania","medium"
2021,19,"female","2021_19",0.000230026454056319,17,"Tasmania","medium"
2022,20,"female","2022_20",0.000240028804608848,17,"Tasmania","medium"
2023,21,"female","2023_21",0.000230026454056319,17,"Tasmania","medium"
2024,22,"female","2024_22",0.000240028804608848,17,"Tasmania","medium"
2025,23,"female","2025_23",0.000240028804608848,17,"Tasmania","medium"
2026,24,"female","2026_24",0.000250031255209283,17,"Tasmania","medium"
2027,25,"female","2027_25",0.000260033805859847,17,"Tasmania","medium"
2028,26,"female","2028_26",0.000280039207318817,17,"Tasmania","medium"
2029,27,"female","2029_27",0.000300045009001992,17,"Tasmania","medium"
2030,28,"female","2030_28",0.000330054461982018,17,"Tasmania","medium"
2031,29,"female","2031_29",0.000360064815556227,17,"Tasmania","medium"
2032,30,"female","2032_30",0.000400080021339691,17,"Tasmania","medium"
2033,31,"female","2033_31",0.000450101280385206,17,"Tasmania","medium"
2034,32,"female","2034_32",0.000490120089230741,17,"Tasmania","medium"
2035,33,"female","2035_33",0.000540145852509252,17,"Tasmania","medium"
2036,34,"female","2036_34",0.000590174118489954,17,"Tasmania","medium"
2037,35,"female","2037_35",0.000640204887423272,17,"Tasmania","medium"
2038,36,"female","2038_36",0.000680231304864163,17,"Tasmania","medium"
2039,37,"female","2039_37",0.000730266579743379,17,"Tasmania","medium"
2040,38,"female","2040_38",0.000790312214443727,17,"Tasmania","medium"
2041,39,"female","2041_39",0.000840352997692503,17,"Tasmania","medium"
2042,40,"female","2042_40",0.000910414301361862,17,"Tasmania","medium"
2043,41,"female","2043_41",0.00098048051396142,17,"Tasmania","medium"
