"age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","deaths_rate_adaod","deaths_rate_allc","deaths_rate_bldc","deaths_rate_brsc","deaths_rate_carc","deaths_rate_chml","deaths_rate_copd","deaths_rate_dmt2","deaths_rate_dprd","deaths_rate_espc","deaths_rate_hanc","deaths_rate_ishd","deaths_rate_kdnc","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mltm","deaths_rate_npls","deaths_rate_prkd","deaths_rate_prsc","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_bldc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_chml","ylds_rate_copd","ylds_rate_dmt2","ylds_rate_dprd","ylds_rate_espc","ylds_rate_hanc","ylds_rate_ishd","ylds_rate_kdnc","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mltm","ylds_rate_npls","ylds_rate_prkd","ylds_rate_prsc","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_bldc","dw_adj_brsc","dw_adj_carc","dw_adj_chml","dw_adj_copd","dw_adj_dmt2","dw_adj_dprd","dw_adj_espc","dw_adj_hanc","dw_adj_ishd","dw_adj_kdnc","dw_adj_lvrc","dw_adj_lwri","dw_adj_mltm","dw_adj_npls","dw_adj_prkd","dw_adj_prsc","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","dw_adj_rctc","ylds_rate_rctc","case_fatality_adaod","incidence_adaod","remission_adaod","case_fatality_bldc","incidence_bldc","remission_bldc","case_fatality_brsc","incidence_brsc","remission_brsc","case_fatality_carc","incidence_carc","remission_carc","case_fatality_chml","incidence_chml","remission_chml","case_fatality_copd","incidence_copd","remission_copd","case_fatality_dmt2","incidence_dmt2","remission_dmt2","case_fatality_dprd","incidence_dprd","remission_dprd","case_fatality_espc","incidence_espc","remission_espc","case_fatality_hanc","incidence_hanc","remission_hanc","case_fatality_ishd","incidence_ishd","remission_ishd","case_fatality_kdnc","incidence_kdnc","remission_kdnc","case_fatality_lvrc","incidence_lvrc","remission_lvrc","case_fatality_lwri","incidence_lwri","remission_lwri","case_fatality_mltm","incidence_mltm","remission_mltm","case_fatality_npls","incidence_npls","remission_npls","case_fatality_prkd","incidence_prkd","remission_prkd","case_fatality_prsc","incidence_prsc","remission_prsc","case_fatality_stmc","incidence_stmc","remission_stmc","case_fatality_strk","incidence_strk","remission_strk","case_fatality_tbalc","incidence_tbalc","remission_tbalc","case_fatality_utrc","incidence_utrc","remission_utrc"
49,"male","male_49",0,"0",0.117032294355769,0.0000091045171995159,0.00253706243629812,0.00000989485767225838,0.00000093750124054984,0.000115348443974201,0.00000209747564228479,0.0000325356587149541,0.0000488910010019211,0,0.0000450385046437549,0.000069585947775745,0.000369145757036063,0.0000390332569787311,0.0000507634729994674,0.0000254317187263812,0.0000181397183431246,0.000867520782428448,0.00000344025274280052,0.0000157901613943157,0.0000356189142313436,0.0000711855277344143,0.000150460630039453,0,0.000140373590408237,0.136449776462195,0.0000520406195161627,0.00000693243451250896,0.000297904915395551,0.00000173572636190676,0.00178492180953512,0.0045948198765055,0.00892506760395472,0.0000171471496935794,0.0000890649445408621,0.000401367413852798,0.000086459541597853,0.0000189213996270825,0.0000264704379928744,0.0000398962914982367,0.00157570761707386,0.000126858900373862,0.000209571937189544,0.0000304342818937217,0.000903713740440673,0.0000731223335916993,0,0.143146387239872,0.158419242433078,0.0924841856121868,0.103699886787265,0.0967394639614043,0.113202702015599,0.0665110211334671,0.0871883244463808,0.201778251338192,0.166856705347054,0.112223162610793,0.0102491934527698,0.0800914555801845,0.156871534542658,0.0709320618887317,0.173488208752752,0.0327586276585967,0.177951047869958,0.0844768281892123,0.113311450273659,0.147631468223797,0.13952995019704,0,0.0967394639614043,0.000297904915395551,0.0000712663519319918,0.000169265631478618,0,0.0140185736220685,0.000085412150543835,0,0.000945203060190509,0.000006616442175597,0,0.0339672272625884,0.000274987535918577,0,0.147212206900468,0.00000302881608475903,0,0.00108874204274822,0.00319174953708566,0,0.000631034245455017,0.00466605422925558,0,0,0.0571134393916108,0,0.347996743640125,0.0000604896568666703,0,0.150460326706809,0.0000283539871115401,0,0.00754842171307924,0.00609857288326279,0,0.0338289023995009,0.000140431426915045,0,0.372428835618963,0.0000724340925969855,0,0.341662308544179,0.000177179936290651,0,0.0660954819016293,0.0000467654419437274,0,0.0100659814456775,0.00676720953959971,0,0.00172066487878467,0.000115069494779058,0,0.00547993986106757,0.000458698263655576,0,0.111329830726116,0.0000700694982395403,0,0.00956848719754648,0.000531154181713044,0,0.235871545893166,0.000237280567657318,0,0,0,0
50,"male","male_50",0,"0",0.118158856741374,0.0000100929936543795,0.00275989755087315,0.0000115676837434582,0.00000102330717999329,0.000131073233984806,0.00000217074423308418,0.0000394092563420796,0.0000536922068007722,0,0.0000536246825588037,0.000078590314103274,0.000411941174990536,0.0000441464766271244,0.0000605271568875017,0.0000266503420923699,0.0000210290857731865,0.000993200418063022,0.00000407071445984371,0.0000204413819622424,0.0000398441577209042,0.0000769433259654187,0.000176052063654944,0,0.000164055675189657,0.138513942956025,0.0000595696437436214,0.00000733675472898742,0.000334498724716388,0.00000181735340440115,0.00198542417148891,0.00499615566489868,0.00875584126676778,0.0000200473008044652,0.0000990537669649262,0.000447355019265974,0.000093725583598574,0.0000221026738071843,0.0000276458904107183,0.0000468935104287371,0.00178460331050098,0.000142609758695334,0.000273348664512806,0.0000336330464644089,0.000958604459052388,0.0000831168747396332,0,0.140990697349169,0.160700150257833,0.0918454913969324,0.104375922411991,0.096110304210037,0.113305256229963,0.0666138592219234,0.0883999746730951,0.201278455370298,0.168676831373712,0.113638077213831,0.0101498458037827,0.0804897947662899,0.159338807634026,0.0712273236145152,0.175897712395465,0.0344376207605708,0.176376249036185,0.0847184979556316,0.113738349982883,0.147209428455705,0.140001713765695,0,0.096110304210037,0.000334498724716388,0.0000824589650093132,0.000198465901742347,0,0.014711266663583,0.0000958295024539172,0,0.00114188151135199,0.00000720432059249227,0,0.0340928973473109,0.000307492055323758,0,0.169345556920137,0.00000328430167869109,0,0.00120261933890435,0.00344440971025186,0,0.000673524645262117,0.00484091449066765,0,0,0.0559652003221336,0,0.357237118097731,0.0000695018638102713,0,0.163316751689549,0.0000305995784696565,0,0.00748500217738076,0.00675305547356872,0,0.0350985005385,0.000148876815231572,0,0.38473149962985,0.0000830728668864595,0,0.334935984568048,0.000180397531333672,0,0.0690750148769864,0.0000525166586934746,0,0.0107501880775424,0.00732016233958774,0,0.00192941247148034,0.000129820161840139,0,0.0058666941725783,0.000599084063728103,0,0.113216700842413,0.0000769195694912209,0,0.00990464357743586,0.000568636165542841,0,0.241253013674656,0.000274816187207894,0,0,0,0
51,"male","male_51",0,"0",0.119430367361009,0.0000111193741085389,0.00300575476207276,0.0000134995254740661,0.00000111887258895849,0.000148279505354247,0.0000022686611506698,0.0000476255329349509,0.000058595866015016,0,0.0000634588813954876,0.0000883497991165723,0.00045746481986254,0.0000496273772604806,0.0000719626025185668,0.0000279180971925062,0.0000243030186926115,0.00113473004960099,0.00000478996217034406,0.0000262980334336528,0.000044488065364,0.0000832386647712637,0.000205208855693809,0,0.00018883291269555,0.140804233998636,0.0000679734905995558,0.00000775989821457369,0.000374241394868506,0.00000188264366925187,0.00219519277169307,0.00541473172581616,0.00858671857051173,0.000023308069883957,0.000109651665756878,0.000495578425050145,0.000101068309687494,0.0000257453624184797,0.0000288069350127227,0.0000545893110404072,0.00202356774198321,0.000160211193454373,0.00035321335727776,0.0000371477809238173,0.00101692833863971,0.0000941666477426989,0,0.139136188560129,0.163270761085483,0.0913626739305116,0.104782372767362,0.0956413959724129,0.113501650589714,0.0667227147350154,0.089573492887106,0.200814144250731,0.170638255325258,0.114905468986362,0.0100278811840647,0.0808671832875648,0.161897851896202,0.0714847056045736,0.178209699564129,0.0361918676263488,0.17489970737921,0.084983040570502,0.114161464394262,0.146854229131311,0.140465901705143,0,0.0956413959724129,0.000374241394868506,0.0000953930527318974,0.000231723213365692,0,0.0154019325374816,0.000107296306810072,0,0.00137790792278904,0.00000777809656890407,0,0.0342345801175119,0.000343610906057768,0,0.192679809806256,0.00000356490576636384,0,0.0013262063083583,0.00367503893535579,0,0.000718944934567309,0.00501724207500488,0,0,0.0549458568299678,0,0.366752683944439,0.0000794249003306309,0,0.176582694459108,0.0000328726784447009,0,0.00741010063835427,0.00744651720239149,0,0.036457822769475,0.000157250826802713,0,0.397490797216606,0.0000946427797877774,0,0.327619641435037,0.000183182881014488,0,0.072090113458033,0.0000587001255847823,0,0.011465480289166,0.00790379329052756,0,0.00216234496123401,0.000146512767055084,0,0.00626594942393009,0.000770158473538272,0,0.115068666507622,0.000084295576296474,0,0.0102441837068295,0.000609004247660336,0,0.246677103600316,0.000316715526561895,0,0,0,0
52,"male","male_52",52,"50 to 54",0.120879719246751,0.0000125122234264395,0.00327212473599087,0.000015700772455365,0.00000122858760862248,0.000166695825463655,0.00000240585034994487,0.0000572896153019934,0.0000645574426019369,0,0.0000739523149751815,0.0000988052182620784,0.000504440042024132,0.0000554627932058091,0.000084970900006846,0.000029384383179779,0.0000279299138456538,0.00128977992756847,0.00000563602765372623,0.0000337611002559007,0.0000495072241102657,0.0000905963452209088,0.000238621692136516,0,0.000218684703611263,0.143352981800979,0.0000771002751823016,0.0000082261870735493,0.000415681567726159,0.00000191338007323699,0.00240938514259021,0.00585051750634442,0.00841978011993094,0.0000267967047998323,0.000120638498452203,0.000546299559315452,0.000108314251309896,0.0000297716675018294,0.000029926790399871,0.0000625269900303506,0.00228782645712909,0.000180371628964247,0.000452340540481255,0.0000409119966511159,0.00107911368964787,0.00010713489701203,0,0.137942404154322,0.166197516035931,0.0912299901384382,0.104748844846957,0.0954231662787436,0.113817757774761,0.0668529353630409,0.0907062052487776,0.200431865355202,0.172390756934214,0.115961317098839,0.00990949568008613,0.0812337750535887,0.164586840452845,0.0716271696696305,0.180117814468749,0.037900619776813,0.173787799056056,0.085231445016933,0.114690896272093,0.146668736664889,0.140711423407513,0,0.0954231662787436,0.000415681567726159,0.000110360795435155,0.000269612956017925,0,0.0161289794510671,0.000119884597456117,0,0.00166134718001701,0.00000837151718541131,0,0.0343918131683651,0.00038311689592038,0,0.21713120285849,0.00000387284311347793,0,0.00146006190555954,0.00388471975974769,0,0.000766882862361847,0.00519256254895914,0,0,0.0539910568483318,0,0.376711470647579,0.0000902164798235472,0,0.19038124250953,0.0000351794042605213,0,0.00733389801814515,0.00817316712267204,0,0.037945849493217,0.000165768186564658,0,0.410710640356726,0.000106957755916258,0,0.319955118886334,0.000185867989123594,0,0.0750714022237665,0.0000653737240265489,0,0.0122061952773504,0.00851626112082571,0,0.00242223024845913,0.000165326794053692,0,0.00667496060016094,0.000972034290945992,0,0.116829883771156,0.0000923032065853096,0,0.0105823203369663,0.000652086817808674,0,0.252209262351022,0.000363212792168646,0,0,0,0
53,"male","male_53",0,"0",0.12256008441432,0.000014372974230673,0.0035611969195769,0.0000181769291872689,0.00000135532222810687,0.000185736426582324,0.00000259876784211671,0.0000685974054859057,0.0000717732573396118,0,0.0000847450898258413,0.000109989676317334,0.000550768668372011,0.000061457548951776,0.00010043895766844,0.0000309420694373051,0.000031908003808132,0.00145838528315755,0.00000659086505217973,0.0000433181837571992,0.0000548718726081529,0.0000993199215006711,0.000277025813002552,0,0.000253963121929029,0.146217663826636,0.0000868271166523652,0.00000872146990673889,0.00045734109703659,0.00000191857057744071,0.00262023231604657,0.00629816498810602,0.00825301297213924,0.0000304556380251654,0.000132032982359948,0.000597016308219794,0.000114937827844145,0.0000345775038908774,0.000030928192382943,0.0000702338924707403,0.00258211402278457,0.000203558895193463,0.000575445946321521,0.0000449063083743997,0.0011453503146429,0.000122669306567368,0,0.137562187006641,0.169554600000154,0.091572617478578,0.104028179990162,0.0955276322619819,0.116552214717022,0.0670111086163932,0.0917770069922993,0.200159405458165,0.173849480377657,0.116636301459392,0.00976057348274751,0.0815730239323485,0.167524235714308,0.0716399348961845,0.181457593157698,0.0395599848871629,0.173056871054165,0.0854826691095318,0.11536451049537,0.146651975600642,0.140759131735462,0,0.0955276322619819,0.00045734109703659,0.000126730500833609,0.00031284035643896,0,0.0168446360280289,0.000133674208728984,0,0.00200168035089484,0.00000899873059660937,0,0.0345549594421758,0.000426130919626365,0,0.242611409898411,0.00000421047705949871,0,0.00160458954841131,0.00408246092547816,0,0.000817502738362805,0.00537778478819625,0,0,0.0531145581298349,0,0.386731083447251,0.000101950533073649,0,0.20445464659666,0.0000375243598375632,0,0.00725524994751034,0.00892521036023748,0,0.0395037692959583,0.00017440013002499,0,0.424533800257492,0.000120026085352812,0,0.312364772181862,0.000189002033299001,0,0.0780992274468942,0.0000724748729623887,0,0.0129751287739128,0.00916486222847847,0,0.00271218431943919,0.00018659781101634,0,0.00725367067194171,0.00120368093412082,0,0.118419447697497,0.000100903701653725,0,0.0109228295493341,0.000698066948668564,0,0.257697072848501,0.000414655049652231,0,0,0,0
54,"male","male_54",0,"0",0.124461038767544,0.000016549534442166,0.0038788887731323,0.0000209694418157911,0.00000149951091480955,0.000205363749764088,0.00000285018964611228,0.0000818856027121925,0.0000796799734479807,0,0.0000960854305654402,0.000121924004905766,0.000596312531241061,0.0000675120153377943,0.000119170851684296,0.0000324879985207307,0.0000362969910520708,0.00164380402872429,0.00000763204706112235,0.0000553975094951031,0.0000606344733960141,0.000109294379212928,0.00032078371294087,0,0.000291576137903113,0.149399870124451,0.0000972653346402115,0.00000922978356258512,0.000499631168977343,0.00000192161031324265,0.00282588232443399,0.00675410227419574,0.00808528072644731,0.0000343483924355212,0.000143893273098473,0.000646307830478425,0.00012084046875522,0.0000404525188814576,0.0000318112332861808,0.0000777042905898635,0.00291717112839012,0.000229851562124015,0.000727008665467475,0.000049201442908539,0.00121576049735193,0.000140650249229861,0,0.137741550113521,0.173328548107312,0.0922630811362788,0.102743731325819,0.0958936735377596,0.122862446279871,0.0671871660983848,0.0927838693623403,0.199965193262617,0.175246649706708,0.116963149895765,0.00956618458009502,0.0818775402677811,0.170697477126779,0.0715739280572392,0.182419499619085,0.0412460515336989,0.172524157018096,0.0857630336705033,0.116110409462458,0.146734919876789,0.140800407471915,0,0.0958936735377596,0.000499631168977343,0.000144836308423248,0.000362260399652203,0,0.0175956750788585,0.000148645762285909,0,0.00240985594931654,0.00000965909516295641,0,0.0347245585944782,0.000473385209151792,0,0.268981160473804,0.00000458038480294414,0,0.00176084265977648,0.00427375389642502,0,0.000870571386509565,0.0055684538072293,0,0,0.0523488450066138,0,0.397337614621734,0.00011446591776672,0,0.218938592650723,0.0000398775084619401,0,0.00717960738584108,0.00970013042750361,0,0.0411554683782029,0.000183147357172963,0,0.438756976014665,0.00013358717756377,0,0.305255500984775,0.000192924120985774,0,0.0812407464979056,0.0000800305540917887,0,0.013771711599834,0.00984855761850403,0,0.00303575735091728,0.000210732220020816,0,0.00807144064047997,0.00145883633770237,0,0.120005551281354,0.000110215087025405,0,0.0112736087693407,0.000747399092617927,0,0.2632380888282,0.000471259533174625,0,0,0,0
55,"male","male_55",0,"0",0.126519198165205,0.0000191163772283391,0.00422719909738958,0.0000241501730438951,0.00000166298091840132,0.000226217602995032,0.00000315569178573839,0.0000974481433787193,0.0000883864760140895,0,0.00010802472568796,0.000134462703720501,0.000642918584425003,0.000073818009090429,0.00014024293104252,0.0000342299263346192,0.0000411344682419342,0.00184713912690098,0.00000883173337485779,0.0000704460342873918,0.0000668671966417467,0.000120512478281286,0.000370066404488923,0,0.000332603250444547,0.152847352365636,0.00010857806100566,0.00000978176106276995,0.000543826360371705,0.00000192570817653243,0.00303089121038517,0.0072221415863867,0.00791967482313427,0.0000384563182406076,0.000155941262066427,0.000696983930333692,0.000126573940441931,0.0000468494385484143,0.0000326727743997956,0.0000851002646232053,0.00329310784081438,0.000259578228659723,0.000909006679110193,0.0000538493551502617,0.00129075483481365,0.000160963347132878,0,0.138226767830304,0.177455169983553,0.0931156425017914,0.101276991822949,0.096412575156419,0.13099677088432,0.0673714986434933,0.0937537916230663,0.199806691403963,0.176699409806399,0.117184527137158,0.00937796609484781,0.0821716745639251,0.173941196874594,0.0714504427181692,0.183225774495593,0.0429387661905251,0.172153266398521,0.0860439681092368,0.116874602718652,0.146918240298273,0.140878834440996,0,0.096412575156419,0.000543826360371705,0.000165839588411988,0.000418892793185266,0,0.0183357282841969,0.000164960607888998,0,0.00289827589726993,0.0000103513062921213,0,0.0348779955379987,0.000524436871368067,0,0.295990595199303,0.00000498544839793857,0,0.0019305086278939,0.00447118739504069,0,0.00092746141095247,0.00577442551351522,0,0,0.0516230163446832,0,0.408269120253071,0.000127774824073297,0,0.23332314902245,0.0000422689810145438,0,0.00710426145114489,0.0104936256110951,0,0.0428665597606392,0.000192542086309156,0,0.453357623736102,0.000147333698542884,0,0.299354901567941,0.000198172015424902,0,0.084454426839618,0.0000880617666526046,0,0.0145907641721064,0.0105391174850328,0,0.00339704386004913,0.000238219068439768,0,0.00889636572614126,0.00173044404738311,0,0.121569239728739,0.000120210145521886,0,0.0116344004564337,0.000800448350626032,0,0.26887457447657,0.000533221699485652,0,0,0,0
56,"male","male_56",0,"0",0.128667232058698,0.0000221696980649551,0.004608090072942,0.0000278176736985383,0.00000184763163582921,0.00024924502071131,0.00000350701073693002,0.00011561224402778,0.0000980285321695659,0,0.000120685154022512,0.000147400804582953,0.000693182606098587,0.0000806607176325837,0.000161749233144501,0.0000364222662408666,0.0000464653002858339,0.00206952971665314,0.0000103070438273234,0.0000888687601354603,0.0000736657057723292,0.00013291558193375,0.000424830623117851,0,0.000378842159674055,0.156503117648579,0.000121000009356288,0.0000104154793825196,0.000591757849782766,0.0000019341040993248,0.00324197694198951,0.00770761560352259,0.00775904266834023,0.0000427584281854294,0.000167820511332954,0.000752954064722674,0.000132821730368089,0.0000527856096970189,0.0000336216503574392,0.0000927199254258255,0.0037079251522512,0.000293076106278914,0.0011209426675337,0.0000589160652210559,0.00137079663280546,0.000183264195896031,0,0.138764160075039,0.181864448323835,0.0939393905926709,0.0999921551922865,0.0969744278914131,0.138803209338912,0.0675543972421806,0.0947150617254284,0.199641540020511,0.178328872037027,0.117546194404008,0.00924382859290966,0.0824801492709727,0.17707721171173,0.0712908054314691,0.184103743639846,0.0446151256649569,0.171908634539823,0.0862965351012863,0.117601704099847,0.147202815529736,0.141038113483642,0,0.0969744278914131,0.000591757849782766,0.00019024720356084,0.000483929671700429,0,0.0191128809256343,0.000182560089911138,0,0.00348069987843357,0.000011073347805142,0,0.0350514718939979,0.000579680167249703,0,0.323214933436274,0.00000542897305542494,0,0.00211353942765041,0.00468940117573748,0,0.000988527789030547,0.00598858924843197,0,0,0.0509570215163629,0,0.419470962643427,0.000141820350631659,0,0.247695875568296,0.0000447185735394727,0,0.00703656091500327,0.0112961499677821,0,0.0446354782407029,0.000202243196350854,0,0.468772041370504,0.000161088980389248,0,0.294773145786026,0.000205118307144082,0,0.087720388685385,0.0000966218195292964,0,0.0154340630698391,0.0112604835559043,0,0.00380081698482717,0.000269641732246225,0,0.00947434725842836,0.00202949060384253,0,0.12316408586475,0.00013099627768737,0,0.0120182913824131,0.000857093431336822,0,0.274666348199759,0.000600744257724825,0,0,0,0
57,"male","male_57",57,"55 to 59",0.130833175441076,0.0000258346176859968,0.00502343671590254,0.0000321061860281066,0.0000020553885232897,0.000275769125946074,0.00000388963145972561,0.000136740265370573,0.000108775015101606,0,0.000134274016841301,0.000160469808268265,0.000750552825861731,0.0000884348438849124,0.000180659589038358,0.0000393889625344377,0.0000523434724775764,0.00231215481326647,0.0000122428501337686,0.000110955263367226,0.0000811542705670846,0.000146374837370285,0.000484746068889914,0,0.000433023573423862,0.160304417816992,0.000134854700002398,0.0000111786957077444,0.000645910651226199,0.00000195011417373967,0.00346811979585699,0.00821751861616997,0.00760600044073158,0.0000472322540713743,0.000179099108583014,0.000819424253508704,0.00014040977766716,0.0000568623053897034,0.0000347798347101144,0.000101004353320718,0.00415681147507938,0.000330682961543886,0.00135857922918,0.00006448458336665,0.00145640890627442,0.000206906745928607,0,0.139096793928077,0.186479080207917,0.0945368822649646,0.0992360094934452,0.0974670042718631,0.143611954168179,0.067726048120863,0.0956971869821312,0.199427525920522,0.180260908725588,0.118297384969571,0.00920948353448652,0.0828280649236403,0.179914737389961,0.0711162369021555,0.185285304849735,0.0462492312537973,0.171755229095186,0.0864914774788195,0.118234977374114,0.14758973683377,0.141322245427146,0,0.0974670042718631,0.000645910651226199,0.000218664961452603,0.000558733991043391,0,0.0199081670869857,0.000201626655847129,0,0.00427945480625652,0.0000118224807890586,0,0.0352393640362118,0.000640191146690293,0,0.349997373280699,0.0000059148323856352,0,0.00230992686980948,0.00494164457157304,0,0.00105323154063744,0.00621934183501752,0,0,0.0503510227594447,0,0.431117918133984,0.000156485217432397,0,0.262096554251869,0.0000471937887161081,0,0.00697970780950398,0.0121035824418274,0,0.0464466137537951,0.000212331509788066,0,0.48450779421741,0.000174666050155512,0,0.291782864691672,0.000214469084336045,0,0.0910339298232889,0.000105675118590203,0,0.0162965379510283,0.0120052112639699,0,0.00425268419261216,0.000305688329933516,0,0.00992898685859292,0.00235477922535826,0,0.124748885726379,0.000142591824832796,0,0.0124296173431545,0.000917837784956993,0,0.280666744461593,0.000674149863565065,0,0,0,0
58,"male","male_58",0,"0",0.133010355757117,0.0000302436397146143,0.00547549210257516,0.000037205169506421,0.00000229786032789508,0.00030712612009648,0.00000431474314864434,0.000161069934975605,0.000120656415089026,0,0.000148708216984161,0.00017328828257628,0.000816690882796811,0.0000976091522374451,0.000193248532501772,0.0000435308403377814,0.0000587731419832231,0.00257541114051059,0.000014860285887865,0.000137157917085144,0.0000894107840350135,0.000160568866915505,0.000549293587544717,0,0.000496790360069264,0.164248248161114,0.000150474858009149,0.0000121558060009928,0.000708546873526558,0.00000205644272667062,0.00370392712804024,0.0087484120304974,0.0074563596644747,0.0000518817430506849,0.000189145942335789,0.000896875262603483,0.000150323400320563,0.0000589181728490209,0.0000361646948307788,0.000109770291448938,0.00464220435533561,0.000372663222361791,0.00161490517896881,0.0000707611451142642,0.00154836678972656,0.00023138427505808,0,0.139218845690255,0.191295239161355,0.0948473368526996,0.0990997488883203,0.0979158197225782,0.145330522792386,0.0678878449105093,0.0967036042213241,0.199126743082034,0.182862736910679,0.119628711465609,0.00927300362851583,0.0832789986305019,0.182251372573601,0.0708906311290717,0.186639066000836,0.0478343245064208,0.171768889813091,0.0865974762252474,0.118861087181258,0.148194023695935,0.142391557587689,0,0.0979158197225782,0.000708546873526558,0.000251821195212178,0.000644827344458433,0,0.0207137017928828,0.000222084796560681,0,0.00532859304350099,0.0000125952744605818,0,0.0354505878234641,0.000705858130790223,0,0.375415818253914,0.00000644763847615246,0,0.00252111495969611,0.0052412662262629,0,0.00112218494033516,0.00646696402787441,0,0,0.0497377859879202,0,0.443290279878714,0.000171736298909054,0,0.276092372594001,0.0000496976504430944,0,0.00693368456657687,0.0129138096555987,0,0.0483294680684833,0.000223007451717086,0,0.500589051964392,0.000187891448361486,0,0.291020936809236,0.000226576158689632,0,0.0943532276723614,0.000115325716135276,0,0.0171817834173993,0.0127687971504238,0,0.00475925853198424,0.000346707206249984,0,0.0103960646517312,0.00268607092764008,0,0.126357495698121,0.000155028574547393,0,0.0128858671632058,0.000982957664845836,0,0.286938798203972,0.000753445611327361,0,0,0,0
59,"male","male_59",0,"0",0.135250046931386,0.0000355483976410471,0.00596845234172882,0.0000432345632369081,0.00000258264396578799,0.000343393529748222,0.00000480549885498491,0.000188955398187882,0.000133730256137938,0,0.000163702205925012,0.000185732283657077,0.000890544145578797,0.000108168650203339,0.000199558229195803,0.0000489540659175854,0.0000657550329535011,0.00285974200135166,0.0000183196301240629,0.000168131105802831,0.0000984489053438571,0.000175658569670738,0.000618620296675071,0,0.000570164824360997,0.16839223341115,0.000167903704617149,0.0000133633442510126,0.000779383805407273,0.00000230871179600361,0.00394185598309419,0.00929419328852937,0.00730825566163932,0.0000566547001727564,0.000197858732616152,0.000983595831284881,0.000162386486274689,0.0000600424253536306,0.0000377159967223356,0.000118620981394032,0.00517059437070297,0.000419574694352378,0.00188700029325958,0.0000778105249876423,0.00164707331985758,0.000256862297618276,0,0.139301433124509,0.196387978201076,0.0949993519005032,0.099344390169425,0.0983961886678944,0.146160301198098,0.068046277976736,0.0977144512998385,0.198767640037123,0.186079221470934,0.121389733605067,0.00940364265433085,0.0838177809430314,0.184191208537605,0.0706005899266736,0.188012321040945,0.0493747066476151,0.171972679057455,0.086633564810311,0.119517596026744,0.14901799751435,0.144522000813247,0,0.0983961886678944,0.000779383805407273,0.000290596495328504,0.000743866526212384,0,0.0215469335289453,0.000244152678320061,0,0.00658866007348852,0.0000133876792596663,0,0.035679047713441,0.000776562126174685,0,0.398291800557209,0.00000703293284380854,0,0.00274546565087549,0.00560080552491091,0,0.00119616306491959,0.00673198205309011,0,0,0.0491645901329466,0,0.455591053035134,0.00018754424939117,0,0.289757608342935,0.000052241626787183,0,0.0069025972149051,0.013724006297832,0,0.0502827776332333,0.000234060772011349,0,0.517509776910883,0.000200674316710808,0,0.292651226281959,0.000242204099429989,0,0.0978340145552039,0.00012554483761437,0,0.0180834203663348,0.0135334455684156,0,0.00532833618644209,0.0003886068892641,0,0.0108795517980364,0.00301365927435471,0,0.128136545511083,0.000168311910517862,0,0.0133924218405171,0.0010528890280366,0,0.293698025523966,0.000838784569299703,0,0,0,0
60,"male","male_60",0,"0",0.137564036842345,0.0000419669528879631,0.00650760024979551,0.0000502288359748028,0.0000029021211769035,0.000384080583705674,0.00000535598813429624,0.000221098680935352,0.00014829105914642,0,0.000179248107814238,0.000197932704238131,0.000972127313817317,0.000119753908369157,0.000202280042257729,0.000055564468234499,0.000073359319302595,0.003166583246454,0.000022800646790493,0.000204257268520328,0.000108321901059888,0.000192333003833923,0.000693312557503967,0,0.000654429512425639,0.172761284816026,0.000187040381854761,0.0000147380042092956,0.000857207984054227,0.00000266960995689761,0.00419130900374225,0.00986021047435686,0.00716728502947788,0.0000614198540045275,0.000205651441816394,0.00108350342680565,0.000175598490146692,0.0000605999123152297,0.0000394538936403616,0.000127876547748908,0.00573936282952295,0.000472344641846733,0.00217443749102796,0.0000854603362286625,0.00175247481705685,0.000283531006117964,0,0.139351007604281,0.201794564006248,0.0950768864523389,0.099816920305259,0.0988682498820968,0.146647730888897,0.0681990890243089,0.0987250620682616,0.198407409459432,0.189384266493042,0.123315192518825,0.0096054993031982,0.0843501422365844,0.186005920300094,0.0703007504761589,0.189614208375172,0.0508586503253645,0.172252763618222,0.0866460495253786,0.120071160712028,0.149891838660217,0.147175001872251,0,0.0988682498820968,0.000857207984054227,0.00033606068098072,0.000857612341646903,0,0.0224190200678868,0.000267672606457678,0,0.00807889243902126,0.0000141951377377912,0,0.0358980551994577,0.0008531977406436,0,0.445006761871577,0.00000767739280088617,0,0.00298516430820798,0.0060372195598474,0,0.00127535574177971,0.00701081121330745,0,0,0.048608038562345,0,0.46846953510719,0.000203793231323146,0,0.30316138917427,0.0000548235801709101,0,0.00689381208610675,0.0145299920318224,0,0.0522523288170086,0.000245784232615586,0,0.534755339949451,0.00021300116965204,0,0.297132794423358,0.000261936497510973,0,0.101371007644705,0.000136426978935856,0,0.0190028910152471,0.0142943736004628,0,0.00596906786951512,0.000436911902617099,0,0.0113669521020146,0.00331086050552586,0,0.129880120051808,0.000182527105375325,0,0.0139605522060673,0.00112807203601482,0,0.300643503431102,0.000930528637476368,0,0,0,0
